mse,mae,Label
0.03487552,0.10861881,D-LinkCam
0.005220849,0.04149024,D-LinkCam
0.002950445,0.036287542,D-LinkCam
0.0026880046,0.027763149,D-LinkCam
0.014173076,0.06255159,D-LinkCam
0.004309628,0.029543018,D-LinkCam
0.06521359,0.15975034,D-LinkCam
0.07192404,0.17572895,D-LinkCam
0.004095619,0.03664288,D-LinkCam
0.016215824,0.063244395,D-LinkCam
0.011777082,0.04997505,D-LinkCam
0.0016434516,0.02634171,D-LinkCam
0.0027926476,0.029576488,D-LinkCam
0.005245292,0.043069404,D-LinkCam
0.011492733,0.06355192,D-LinkCam
0.0057272026,0.04565373,D-LinkCam
0.033938635,0.110131174,D-LinkCam
0.0009235822,0.020852039,D-LinkCam
0.0038757976,0.034891117,D-LinkCam
0.020132072,0.08035777,D-LinkCam
0.029118663,0.07805267,D-LinkCam
0.003267427,0.027831715,D-LinkCam
0.0055561415,0.045864627,D-LinkCam
0.0031234953,0.028324962,D-LinkCam
0.0032760222,0.03545494,D-LinkCam
0.0070204223,0.043024864,D-LinkCam
0.0017389037,0.027945757,D-LinkCam
0.02810202,0.0961927,D-LinkCam
0.0021608793,0.029688252,D-LinkCam
0.0031791735,0.03186803,D-LinkCam
0.0024538813,0.034540456,D-LinkCam
0.003186861,0.04030966,D-LinkCam
0.019513376,0.07126609,D-LinkCam
0.0027169664,0.033120845,D-LinkCam
0.0031372616,0.032981902,D-LinkCam
0.012475354,0.061475743,D-LinkCam
0.00392668,0.03240725,D-LinkCam
0.0013958773,0.023216346,D-LinkCam
0.007454563,0.050480485,D-LinkCam
0.004702706,0.03924801,D-LinkCam
0.0008449645,0.021644909,D-LinkCam
0.0009981458,0.02133038,D-LinkCam
0.0018323897,0.030853175,D-LinkCam
0.0036119916,0.030211283,D-LinkCam
0.0067155715,0.043290414,D-LinkCam
0.0035960383,0.03564569,D-LinkCam
0.0017740391,0.02630572,D-LinkCam
0.1444619,0.19441393,D-LinkCam
0.003284854,0.042866614,D-LinkCam
0.003284854,0.042866614,D-LinkCam
0.005512402,0.03765398,D-LinkCam
0.00899884,0.052026708,D-LinkCam
0.0032461595,0.033594325,D-LinkCam
0.0019728562,0.030192014,D-LinkCam
0.002362303,0.030369228,D-LinkCam
0.0046148566,0.043457713,D-LinkCam
0.09999489,0.15949331,D-LinkCam
0.0045360485,0.031970624,D-LinkCam
0.0018847181,0.028701235,D-LinkCam
0.005550555,0.043797337,D-LinkCam
0.003890363,0.040823467,D-LinkCam
0.0053068222,0.034016434,D-LinkCam
0.023684915,0.06599009,D-LinkCam
0.0033027702,0.02602048,D-LinkCam
0.0024853146,0.03428881,D-LinkCam
0.001222445,0.025329968,D-LinkCam
0.0014611749,0.025696369,D-LinkCam
0.0026076457,0.0324705,D-LinkCam
0.0034568484,0.036078814,D-LinkCam
0.0018425232,0.02175933,D-LinkCam
0.0031297656,0.0360439,D-LinkCam
0.0047079627,0.04192585,D-LinkCam
0.018949332,0.07691285,D-LinkCam
0.0032696724,0.038118128,D-LinkCam
0.0036937024,0.039679967,D-LinkCam
0.0015484159,0.027671749,D-LinkCam
0.016622672,0.07723371,D-LinkCam
0.0027662104,0.032140404,D-LinkCam
0.0065020695,0.042422783,D-LinkCam
0.0032187197,0.033348028,D-LinkCam
0.019381758,0.06369759,D-LinkCam
0.0033091903,0.03298563,D-LinkCam
0.003870776,0.036655378,D-LinkCam
0.05182105,0.16055241,D-LinkCam
0.0066887843,0.046397485,D-LinkCam
0.006288634,0.05405426,D-LinkCam
0.0034063107,0.040789027,D-LinkCam
0.0016969861,0.028418964,D-LinkCam
0.002962989,0.027720451,D-LinkCam
0.0013969281,0.02291217,D-LinkCam
0.0050747255,0.04393853,D-LinkCam
0.031289104,0.09573034,D-LinkCam
0.0027829923,0.030488128,D-LinkCam
0.0021073073,0.028869148,D-LinkCam
0.005360858,0.039876755,D-LinkCam
0.0048530856,0.042190522,D-LinkCam
0.016585184,0.072700724,D-LinkCam
0.0066016577,0.046080396,D-LinkCam
0.0035138861,0.03639991,D-LinkCam
0.0023630073,0.02750449,D-LinkCam
0.0022380436,0.03207328,D-LinkCam
0.0012392957,0.022067806,D-LinkCam
0.012494931,0.05216457,D-LinkCam
0.032133814,0.11712991,D-LinkCam
0.007603329,0.049925823,D-LinkCam
0.015290972,0.07045562,D-LinkCam
0.010283259,0.055699166,D-LinkCam
0.0039024276,0.041467987,D-LinkCam
0.028847693,0.07405128,D-LinkCam
0.0039175465,0.037934337,D-LinkCam
0.014698098,0.07051189,D-LinkCam
0.0032030225,0.03724389,D-LinkCam
0.0028283785,0.032469545,D-LinkCam
0.0022831878,0.027298843,D-LinkCam
0.00949949,0.048307307,D-LinkCam
0.019307794,0.07224129,D-LinkCam
0.0045989226,0.04455483,D-LinkCam
0.0022222195,0.032738708,D-LinkCam
0.0051044426,0.03522048,D-LinkCam
0.0047106426,0.036995936,D-LinkCam
0.0021783663,0.027704792,D-LinkCam
0.008703131,0.052656956,D-LinkCam
0.0026075274,0.026491791,D-LinkCam
0.036638353,0.08852554,D-LinkCam
0.003058001,0.031175593,D-LinkCam
0.0039019245,0.036702864,D-LinkCam
0.024554333,0.08286785,D-LinkCam
0.15657173,0.17904235,D-LinkCam
0.006387239,0.03608998,D-LinkCam
0.003806437,0.0434586,D-LinkCam
0.004657174,0.037397016,D-LinkCam
0.0041581225,0.03439522,D-LinkCam
0.005082725,0.04011691,D-LinkCam
0.008205512,0.0529019,D-LinkCam
0.007922647,0.055368617,D-LinkCam
0.006247288,0.041987576,D-LinkCam
0.0029719186,0.03441075,D-LinkCam
0.005053724,0.029572494,D-LinkCam
0.0014371297,0.024577053,D-LinkCam
0.004514515,0.032834798,D-LinkCam
0.0023013032,0.0319333,D-LinkCam
0.009731895,0.057559144,D-LinkCam
0.0032351294,0.034047693,D-LinkCam
0.0053905444,0.043256912,D-LinkCam
0.004407341,0.033917025,D-LinkCam
0.005745198,0.038046747,D-LinkCam
0.0016301394,0.024395991,D-LinkCam
0.00660521,0.041605145,D-LinkCam
0.004254327,0.03682947,D-LinkCam
0.005780863,0.052336782,D-LinkCam
0.005208752,0.050953556,D-LinkCam
0.0018431194,0.028719643,D-LinkCam
0.008643509,0.048109375,D-LinkCam
0.0030294543,0.03356979,D-LinkCam
0.012639843,0.056106303,D-LinkCam
0.00235405,0.023260586,D-LinkCam
0.010547588,0.057342783,D-LinkCam
0.0061807088,0.03954262,D-LinkCam
0.0076341825,0.05186838,D-LinkCam
0.007944506,0.046690494,D-LinkCam
0.011329649,0.06318281,D-LinkCam
0.0040603764,0.04463238,D-LinkCam
0.0024679156,0.026935117,D-LinkCam
0.0897047,0.19624914,D-LinkCam
0.0031161772,0.024743741,D-LinkCam
0.0136461975,0.060966477,D-LinkCam
0.008019296,0.04024293,D-LinkCam
0.0040929695,0.041436583,D-LinkCam
0.011986445,0.058717284,D-LinkCam
0.004849484,0.041117217,D-LinkCam
0.038666997,0.10044764,D-LinkCam
0.015686614,0.053410124,D-LinkCam
0.0015897189,0.028102571,D-LinkCam
0.0033297762,0.036416546,D-LinkCam
0.0042812238,0.031599488,D-LinkCam
0.002083457,0.027346747,D-LinkCam
0.005088962,0.03783477,D-LinkCam
0.0094493115,0.041306205,D-LinkCam
0.028397111,0.08286388,D-LinkCam
0.012064772,0.06480838,D-LinkCam
0.0091496175,0.059019927,D-LinkCam
0.0034922839,0.03451419,D-LinkCam
0.0015590813,0.022719162,D-LinkCam
0.0035642302,0.035650518,D-LinkCam
0.0013022205,0.021813573,D-LinkCam
0.0030170649,0.024847401,D-LinkCam
0.0050934837,0.036852162,D-LinkCam
0.014035471,0.05134187,D-LinkCam
0.0012531447,0.02233393,D-LinkCam
0.0073608253,0.04962871,D-LinkCam
0.00723,0.042962793,D-LinkCam
0.0035413185,0.04121501,D-LinkCam
0.0067828745,0.040720347,D-LinkCam
0.005875259,0.044572514,D-LinkCam
0.007853431,0.0564432,D-LinkCam
0.0035599705,0.027504206,D-LinkCam
0.007854561,0.048768163,D-LinkCam
0.0043923445,0.0382293,D-LinkCam
0.006194691,0.03883237,D-LinkCam
0.004189856,0.03979442,D-LinkCam
0.003534307,0.035899498,D-LinkCam
0.0020663051,0.031629726,D-LinkCam
0.09401567,0.14266911,D-LinkCam
0.0039219456,0.034916688,D-LinkCam
0.009287978,0.060159262,D-LinkCam
0.0045445324,0.040694315,D-LinkCam
0.0031469373,0.034355707,D-LinkCam
0.0038217762,0.032931484,D-LinkCam
0.006219608,0.048298497,D-LinkCam
0.00475825,0.039013352,D-LinkCam
0.0028154957,0.027139984,D-LinkCam
0.0032723346,0.03376568,D-LinkCam
0.0042593777,0.04105388,D-LinkCam
0.026714558,0.10254092,D-LinkCam
0.0043859156,0.037148394,D-LinkCam
0.0043886,0.034209084,D-LinkCam
0.007799844,0.043903295,D-LinkCam
0.0062227696,0.052319963,D-LinkCam
0.00095409877,0.022897564,D-LinkCam
0.0053294958,0.042840857,D-LinkCam
0.004554745,0.0395714,D-LinkCam
0.0015405577,0.027752263,D-LinkCam
0.004210212,0.03472551,D-LinkCam
0.004104892,0.029921371,D-LinkCam
0.0029291578,0.03223185,D-LinkCam
0.0022936712,0.024218954,D-LinkCam
0.004873235,0.04115482,D-LinkCam
0.039922833,0.11129868,D-LinkCam
0.008122892,0.05220012,D-LinkCam
0.006219313,0.05430035,D-LinkCam
0.012983583,0.05966138,D-LinkCam
0.0033391402,0.032894697,D-LinkCam
0.013446491,0.06860138,D-LinkCam
0.00074592914,0.020736797,D-LinkCam
0.017819166,0.06516914,D-LinkCam
0.005077294,0.044996247,D-LinkCam
0.007747884,0.045206416,D-LinkCam
0.031890716,0.08632826,D-LinkCam
0.012554982,0.05673527,D-LinkCam
0.0014208527,0.026943889,D-LinkCam
0.0077985115,0.048545584,D-LinkCam
0.002812321,0.033002026,D-LinkCam
0.006900794,0.042742886,D-LinkCam
0.002964086,0.035934333,D-LinkCam
0.0021514934,0.028626142,D-LinkCam
0.0046372083,0.03423979,D-LinkCam
0.003845447,0.03538407,D-LinkCam
0.010356534,0.043587066,D-LinkCam
0.02800514,0.09754043,D-LinkCam
0.0012795489,0.024157278,D-LinkCam
0.0034373077,0.03382416,D-LinkCam
0.0019085546,0.031264026,D-LinkCam
0.6098036,0.2765073,D-LinkCam
0.0028155467,0.031850435,D-LinkCam
0.0008200911,0.020238314,D-LinkCam
0.0055614477,0.029347803,D-LinkCam
0.0044931523,0.043204457,D-LinkCam
0.008612557,0.042733464,D-LinkCam
0.0016884663,0.027711788,D-LinkCam
0.005374609,0.042965304,D-LinkCam
0.009543165,0.053680666,D-LinkCam
0.011910365,0.063157976,D-LinkCam
0.001483735,0.022848228,D-LinkCam
0.0021488043,0.03052557,D-LinkCam
0.009858164,0.04881342,D-LinkCam
0.0046693836,0.04075314,D-LinkCam
0.0067552975,0.04369955,D-LinkCam
0.004571245,0.04394869,D-LinkCam
0.0012333267,0.024479283,D-LinkCam
0.024862457,0.083867915,D-LinkCam
0.0028622162,0.036737368,D-LinkCam
0.009617894,0.049902793,D-LinkCam
0.008659177,0.04559582,D-LinkCam
0.004858163,0.03289615,D-LinkCam
0.0034737198,0.04040577,D-LinkCam
0.009232299,0.041784517,D-LinkCam
0.02427922,0.09921332,D-LinkCam
0.0030677072,0.028403258,D-LinkCam
0.0013951686,0.023323787,D-LinkCam
0.006696958,0.045731694,D-LinkCam
0.006778311,0.055231705,D-LinkCam
0.0098798275,0.07146563,D-LinkCam
0.016954077,0.06688098,D-LinkCam
0.009375483,0.053178318,D-LinkCam
0.0029071164,0.026222656,D-LinkCam
0.0123925,0.056856524,D-LinkCam
0.0051714517,0.03969392,D-LinkCam
0.0014668523,0.022413954,D-LinkCam
0.0041596754,0.040674414,D-LinkCam
0.012711728,0.05688001,D-LinkCam
0.00236598,0.0297899,D-LinkCam
0.045355957,0.09662131,D-LinkCam
0.00081317767,0.020129927,D-LinkCam
0.00074592914,0.020736797,D-LinkCam
0.00467137,0.036147386,D-LinkCam
0.0040293937,0.03269685,D-LinkCam
0.004832154,0.03906212,D-LinkCam
0.006661742,0.041032743,D-LinkCam
0.014580472,0.06297749,D-LinkCam
0.0039175465,0.037934337,D-LinkCam
0.0077911485,0.052373778,D-LinkCam
0.0047337473,0.03985847,D-LinkCam
0.0065101674,0.049082894,D-LinkCam
0.0013880912,0.024784759,D-LinkCam
0.0019972161,0.030879535,D-LinkCam
0.007618901,0.05058403,D-LinkCam
0.0038489993,0.03238149,D-LinkCam
0.003016382,0.03499401,D-LinkCam
0.008489089,0.054069772,D-LinkCam
0.0026029467,0.030355744,D-LinkCam
0.0018526508,0.030005632,D-LinkCam
0.0029701348,0.032242067,D-LinkCam
0.0033669516,0.045903336,D-LinkCam
0.003402436,0.038645126,D-LinkCam
0.0030334787,0.036562987,D-LinkCam
0.008326385,0.047101866,D-LinkCam
0.011441811,0.054554313,D-LinkCam
0.046302114,0.08499259,D-LinkCam
0.005743999,0.050841544,D-LinkCam
0.004082866,0.0460173,D-LinkCam
0.009578286,0.044300705,D-LinkCam
0.0030351079,0.033865448,D-LinkCam
0.012361775,0.06276584,D-LinkCam
0.21917199,0.2903987,D-LinkCam
0.0026256104,0.03417229,D-LinkCam
0.0032487658,0.03303716,D-LinkCam
0.005392348,0.032817673,D-LinkCam
0.0022801014,0.025503516,D-LinkCam
0.0012307576,0.024439212,D-LinkCam
0.0066826437,0.04730685,D-LinkCam
0.18836966,0.20030971,D-LinkCam
0.016793245,0.066323586,D-LinkCam
0.013787953,0.07400983,D-LinkCam
0.0019199684,0.030485768,D-LinkCam
0.0019621684,0.031048002,D-LinkCam
0.0028066563,0.030154355,D-LinkCam
0.0054100454,0.037739474,D-LinkCam
0.0053837392,0.04043117,D-LinkCam
0.005221354,0.035854824,D-LinkCam
0.048510082,0.1345308,D-LinkCam
0.002390172,0.03259854,D-LinkCam
0.0060565146,0.04154753,D-LinkCam
0.00074592914,0.020736797,D-LinkCam
0.002012509,0.029434348,D-LinkCam
0.0055427444,0.03708116,D-LinkCam
0.0012901076,0.021757705,D-LinkCam
0.012499762,0.062120553,D-LinkCam
0.00314507,0.031776883,D-LinkCam
0.004630185,0.038481664,D-LinkCam
0.013416619,0.08399116,D-LinkCam
0.0077592502,0.05123847,D-LinkCam
0.0013280384,0.024900502,D-LinkCam
0.012449932,0.05167357,D-LinkCam
0.0027836666,0.03283947,D-LinkCam
0.0054247114,0.04663588,D-LinkCam
0.009468082,0.041113224,D-LinkCam
0.0069160066,0.052519407,D-LinkCam
0.00783814,0.044835813,D-LinkCam
0.0033817564,0.036977235,D-LinkCam
0.0038402707,0.031924065,D-LinkCam
0.014164837,0.053204197,D-LinkCam
0.0971438,0.14762837,D-LinkCam
0.0024069666,0.030401498,D-LinkCam
0.00074592914,0.020736797,D-LinkCam
0.0018628329,0.03084366,D-LinkCam
0.0047514252,0.035831504,D-LinkCam
0.016081706,0.0676865,D-LinkCam
0.003941609,0.03449998,D-LinkCam
0.4001007,0.29626063,D-LinkCam
0.00477768,0.035009596,D-LinkCam
0.0073149945,0.055792034,D-LinkCam
0.008660112,0.049526293,D-LinkCam
0.0064314264,0.049470656,D-LinkCam
0.020954916,0.078136176,D-LinkCam
0.0032999038,0.03537785,D-LinkCam
0.0032919848,0.039102677,D-LinkCam
0.001903753,0.028987527,D-LinkCam
0.01726314,0.09103977,D-LinkCam
0.003904249,0.040564235,D-LinkCam
0.0013197785,0.020480553,D-LinkCam
0.0039116666,0.03790948,D-LinkCam
0.0022747093,0.023035498,D-LinkCam
0.0011225279,0.023580946,D-LinkCam
0.005484346,0.038840935,D-LinkCam
0.0047979285,0.040374294,D-LinkCam
0.0040485016,0.0357796,D-LinkCam
0.004212051,0.04005733,D-LinkCam
0.0076083713,0.049483225,D-LinkCam
0.005816218,0.047201153,D-LinkCam
0.002358166,0.032726973,D-LinkCam
0.007195408,0.05183845,D-LinkCam
0.0808482,0.18676314,D-LinkCam
0.013294387,0.05736583,D-LinkCam
0.013334954,0.07009992,D-LinkCam
0.0023733454,0.029187577,D-LinkCam
0.0028942535,0.036748502,D-LinkCam
0.0034712858,0.032497134,D-LinkCam
0.008036164,0.048980568,D-LinkCam
0.0021200788,0.03291755,D-LinkCam
0.03526428,0.10554522,D-LinkCam
0.0026065467,0.031329628,D-LinkCam
0.009244918,0.051176105,D-LinkCam
0.0046396004,0.035231598,D-LinkCam
0.0014311286,0.023799594,D-LinkCam
0.006246526,0.04046748,D-LinkCam
0.023141462,0.0654781,D-LinkCam
0.0048569757,0.034111038,D-LinkCam
0.0038186044,0.037206218,D-LinkCam
0.0021047415,0.025970902,D-LinkCam
0.0019076243,0.028389448,D-LinkCam
0.0035175905,0.030702302,D-LinkCam
0.014840203,0.08373758,D-LinkCam
0.0029779046,0.027833425,D-LinkCam
0.005983816,0.046772875,D-LinkCam
0.006982959,0.044626366,D-LinkCam
0.003961636,0.0341774,D-LinkCam
0.0033939006,0.036695674,D-LinkCam
0.0051807514,0.0427288,D-LinkCam
0.003912326,0.032082014,D-LinkCam
0.014876624,0.068764046,D-LinkCam
0.0053123445,0.04214148,D-LinkCam
0.001953396,0.027556349,D-LinkCam
0.0063392734,0.032668497,D-LinkCam
0.00262477,0.03853858,D-LinkCam
0.0070414436,0.048331734,D-LinkCam
0.001948209,0.028197063,D-LinkCam
0.007825357,0.047558356,D-LinkCam
0.0019516351,0.029772595,D-LinkCam
0.0058573936,0.046560332,D-LinkCam
0.0016919514,0.02944841,D-LinkCam
0.0027939337,0.03065784,D-LinkCam
0.00708768,0.054866757,D-LinkCam
0.039135877,0.11138216,D-LinkCam
0.007350491,0.058252845,D-LinkCam
0.005347853,0.054357238,D-LinkCam
0.007076489,0.046448715,D-LinkCam
0.0043027266,0.039076943,D-LinkCam
0.0015785056,0.026976544,D-LinkCam
0.0021950551,0.025218436,D-LinkCam
0.0024864273,0.03332817,D-LinkCam
0.008606203,0.050680444,D-LinkCam
0.004302945,0.03944132,D-LinkCam
0.003029662,0.037470855,D-LinkCam
0.004872669,0.049532376,D-LinkCam
0.02001281,0.074722365,D-LinkCam
0.00260578,0.031909477,D-LinkCam
0.0014661897,0.023603432,D-LinkCam
0.0042529097,0.03799657,D-LinkCam
0.003043968,0.032624617,D-LinkCam
0.001268701,0.024728693,D-LinkCam
0.0015309692,0.022593651,D-LinkCam
0.011568972,0.05825269,D-LinkCam
0.020414988,0.08081045,D-LinkCam
0.0012239106,0.02283409,D-LinkCam
0.011714154,0.055132493,D-LinkCam
0.024958096,0.057250917,D-LinkCam
0.0013641877,0.026166204,D-LinkCam
0.002871156,0.029864222,D-LinkCam
0.0066627543,0.05270769,D-LinkCam
0.021463916,0.08017642,D-LinkCam
0.008270572,0.04423177,D-LinkCam
0.0152898505,0.047971692,D-LinkCam
0.0055887764,0.047569208,D-LinkCam
0.0038429953,0.049139444,D-LinkCam
0.0073884395,0.0444986,D-LinkCam
0.001268701,0.024728693,D-LinkCam
0.0040917373,0.04237959,D-LinkCam
0.0026952282,0.034835912,D-LinkCam
0.0029799882,0.03837249,D-LinkCam
0.005688296,0.04555237,D-LinkCam
0.0024148596,0.031830456,D-LinkCam
0.00074592914,0.020736797,D-LinkCam
0.004872065,0.04132998,D-LinkCam
0.0010241483,0.023941841,D-LinkCam
0.0016427811,0.025002077,D-LinkCam
0.0017564116,0.028962342,D-LinkCam
0.0035955675,0.03477179,D-LinkCam
0.0039751926,0.03576703,D-LinkCam
0.0044911797,0.032377336,D-LinkCam
0.0015129796,0.027463272,D-LinkCam
0.015116246,0.06301909,D-LinkCam
0.0032464024,0.033213116,D-LinkCam
0.0028273773,0.033018004,D-LinkCam
0.003429772,0.03498427,D-LinkCam
0.0035638844,0.04396085,D-LinkCam
0.004587313,0.03152655,D-LinkCam
0.015218914,0.06677786,D-LinkCam
0.0031875917,0.03491407,D-LinkCam
0.0030121314,0.02658132,D-LinkCam
0.0036559002,0.03778333,D-LinkCam
0.0040745814,0.037933234,D-LinkCam
0.60964763,0.2767025,D-LinkCam
0.00502438,0.044508178,D-LinkCam
0.010276786,0.052000605,D-LinkCam
0.0071899695,0.04722382,D-LinkCam
0.003741888,0.04424495,D-LinkCam
0.0034830417,0.02867983,D-LinkCam
0.0015158707,0.027656628,D-LinkCam
0.007477096,0.056406047,D-LinkCam
0.0017256031,0.023382781,D-LinkCam
0.008509709,0.051912777,D-LinkCam
0.0031777988,0.029620986,D-LinkCam
0.0032578968,0.034049127,D-LinkCam
0.00785972,0.05269771,D-LinkCam
0.009776044,0.06317947,D-LinkCam
0.0018944696,0.027424509,D-LinkCam
0.020478131,0.080028,D-LinkCam
0.0061143083,0.048464783,D-LinkCam
0.122083776,0.19637643,D-LinkCam
0.0026792837,0.027213024,D-LinkCam
0.0023057398,0.030113697,D-LinkCam
0.0047567636,0.038511712,D-LinkCam
0.0055103716,0.05303414,D-LinkCam
0.0038837944,0.035684533,D-LinkCam
0.00980128,0.04812244,D-LinkCam
0.006286078,0.047003392,D-LinkCam
0.004418243,0.037930265,D-LinkCam
0.0077170017,0.051404905,D-LinkCam
0.0014582602,0.024691964,D-LinkCam
0.0023027216,0.025170008,D-LinkCam
0.0034912776,0.033648808,D-LinkCam
0.003945759,0.037543207,D-LinkCam
0.0024746088,0.03419651,D-LinkCam
0.036502678,0.117920496,D-LinkCam
0.009608032,0.054867364,D-LinkCam
0.0015887379,0.02640821,D-LinkCam
0.0035804098,0.038905356,D-LinkCam
0.007436455,0.05210036,D-LinkCam
0.004943918,0.0384582,D-LinkCam
0.0024895056,0.030957554,D-LinkCam
0.012280234,0.068887964,D-LinkCam
0.004656481,0.03333425,D-LinkCam
0.00459019,0.030117188,D-LinkCam
0.092435226,0.16831131,D-LinkCam
0.0054485057,0.041076276,D-LinkCam
0.024638183,0.07083622,D-LinkCam
0.00884801,0.050790623,D-LinkCam
0.002752988,0.03317415,D-LinkCam
0.0061187902,0.05194091,D-LinkCam
0.0033737572,0.03121013,D-LinkCam
0.0013202226,0.019944824,D-LinkCam
0.003886797,0.039680663,D-LinkCam
0.0057507693,0.05092616,D-LinkCam
0.0031813541,0.03644554,D-LinkCam
0.008939553,0.05325902,D-LinkCam
0.0070516164,0.047147356,D-LinkCam
0.0032607347,0.0334313,D-LinkCam
0.0017941286,0.027875682,D-LinkCam
0.0016444572,0.02508406,D-LinkCam
0.00074592914,0.020736797,D-LinkCam
0.009549286,0.05036141,D-LinkCam
0.0033663616,0.029046474,D-LinkCam
0.0026721524,0.032685313,D-LinkCam
0.011622129,0.060279742,D-LinkCam
0.0030520703,0.033062264,D-LinkCam
0.005863683,0.04440934,D-LinkCam
0.0106622325,0.058395732,D-LinkCam
0.0053428584,0.045955867,D-LinkCam
0.0007655876,0.021502126,D-LinkCam
0.0026805871,0.03525651,D-LinkCam
0.004733485,0.03940416,D-LinkCam
0.0010486519,0.019644557,D-LinkCam
0.0052704504,0.041674964,D-LinkCam
0.0022403093,0.027191097,D-LinkCam
0.006128645,0.040442698,D-LinkCam
0.008469234,0.038001336,D-LinkCam
0.002312449,0.030990794,D-LinkCam
0.002110597,0.02815876,D-LinkCam
0.0032784466,0.037651967,D-LinkCam
0.003127333,0.039478153,D-LinkCam
0.0016608089,0.023308795,D-LinkCam
0.0013004626,0.021346873,D-LinkCam
0.005673958,0.040454738,D-LinkCam
0.0025537761,0.030801594,D-LinkCam
0.007936838,0.05749263,D-LinkCam
0.010535639,0.052287273,D-LinkCam
0.008816341,0.057117555,D-LinkCam
0.003318257,0.033442616,D-LinkCam
0.021463916,0.08017642,D-LinkCam
0.0030435603,0.031729538,D-LinkCam
0.006815567,0.047326185,D-LinkCam
0.005439372,0.031242602,D-LinkCam
0.0016468425,0.028045138,D-LinkCam
0.016770674,0.07707426,D-LinkCam
0.008642061,0.045490146,D-LinkCam
0.0019383059,0.029413447,D-LinkCam
0.036464468,0.12406863,D-LinkCam
0.010874889,0.069550246,D-LinkCam
0.0034319179,0.03936355,D-LinkCam
0.0041044755,0.041760378,D-LinkCam
0.0017930778,0.026794778,D-LinkCam
0.0015158707,0.027656628,D-LinkCam
0.009783954,0.060475495,D-LinkCam
0.006549964,0.047539916,D-LinkCam
0.002371717,0.026021495,D-LinkCam
0.0040810374,0.034934763,D-LinkCam
0.0012328586,0.022213016,D-LinkCam
0.0016047138,0.025695423,D-LinkCam
0.008199673,0.055898793,D-LinkCam
0.006112759,0.03481656,D-LinkCam
0.013214816,0.038572926,D-LinkCam
0.0041184174,0.03899256,D-LinkCam
0.0022920966,0.02565575,D-LinkCam
0.0027685117,0.031905066,D-LinkCam
0.0029799845,0.03638629,D-LinkCam
0.006257858,0.044416286,D-LinkCam
0.002247405,0.025934115,D-LinkCam
0.0012975066,0.022971537,D-LinkCam
0.005901626,0.03961094,D-LinkCam
0.041936092,0.11475795,D-LinkCam
0.008005139,0.036583718,D-LinkCam
0.006962319,0.04411333,D-LinkCam
0.023832573,0.0661297,D-LinkCam
0.018007057,0.07293788,D-LinkCam
0.0052704504,0.041674964,D-LinkCam
0.011020509,0.06924094,D-LinkCam
0.0046427115,0.04528301,D-LinkCam
0.003590092,0.03211801,D-LinkCam
0.0017760319,0.030515553,D-LinkCam
0.005969421,0.046305723,D-LinkCam
0.007529988,0.055994727,D-LinkCam
0.005349636,0.03710348,D-LinkCam
0.014369518,0.06739672,D-LinkCam
0.000699761,0.017369578,D-LinkCam
0.0035786917,0.041729476,D-LinkCam
0.006393305,0.045091998,D-LinkCam
0.010132702,0.045594256,D-LinkCam
0.0065149954,0.042207137,D-LinkCam
0.015628355,0.06472115,D-LinkCam
0.0025318465,0.026483338,D-LinkCam
